drive_bh,time0,time1,time2,time3
(12052,538.72,803.13,210.92,857.29)
(12053,823.63,866.87,901.56,912.07)
(12054,96.48,649.17,790.07,957.46)
(12055,960.55,876.29,905.36,762.58)
(12056,666.18,1205.46,914.05,846.73)
(12057,1066.21,1012.60,1007.41,795.16)
(12058,554.94,810.50,761.17,833.62)
(12059,448.91,814.05,965.00,775.89)
(12060,364.95,705.21,707.69,912.69)
(12061,851.92,822.78,1108.49,769.35)
(12062,906.94,138.86,792.22,659.63)
(12063,961.05,995.61,1188.30,757.87)
(12064,553.45,868.51,853.70,742.78)
(12065,650.94,936.07,834.64,754.88)
(12066,973.33,232.86,960.73,939.52)
(12067,779.40,769.30,805.71,995.07)
(12068,933.77,855.09,297.42,925.16)
(12069,889.28,215.95,905.20,806.15)
(12070,525.04,806.72,948.66,829.34)
(12071,54.27,676.35,732.13,684.80)
(12072,708.60,762.34,867.53,999.85)
(12073,1076.11,920.07,824.46,594.89)
(12074,944.41,904.48,892.53,810.30)
(12075,525.19,879.43,937.15,828.40)
(12076,553.41,1093.85,802.13,881.04)
(12077,824.11,842.62,813.16,676.96)
(12078,0.00,541.03,726.97,828.08)
(12079,1076.09,853.38,851.78,1143.74)
(12080,418.31,677.21,922.76,845.05)
(12081,466.46,803.05,820.55,767.57)
(12082,508.41,950.57,717.73,846.56)
(12083,753.78,216.16,879.66,841.15)
(12084,533.59,972.36,740.66,934.29)
(12085,841.37,815.10,831.88,1061.44)
(12086,1017.36,1091.23,739.86,871.51)
(12087,541.93,836.82,928.48,900.70)
(12088,328.01,840.97,985.37,625.28)
(12089,176.47,1082.67,437.37,1035.55)
(12090,90.26,717.26,795.88,829.06)
(12091,524.98,841.63,927.14,914.08)
(12092,525.20,747.88,705.79,1002.40)
(12093,802.34,813.93,841.15,883.05)
(12094,924.08,1150.29,852.79,790.98)
(12095,893.04,865.61,913.85,823.06)
(12096,847.00,796.74,63.26,758.45)
(12097,745.03,923.51,1017.03,893.78)
(12098,269.23,937.07,787.42,711.47)
(12099,176.25,833.07,993.50,852.81)
(12100,930.33,730.85,264.50,862.98)
(12101,758.33,829.85,908.81,886.28)
(12102,421.85,996.54,651.42,1002.43)
(12103,561.79,756.38,975.74,1008.89)
(12104,555.16,923.18,903.04,739.49)
(12105,520.58,880.65,505.37,862.97)
(12106,678.37,0.00,657.34,950.99)
(12107,922.72,722.86,955.99,756.79)
(12108,664.52,779.73,966.61,793.09)
(12109,926.58,835.76,950.27,825.50)
(12110,892.20,1085.20,968.02,791.46)
(12111,710.83,859.99,776.16,917.70)
(12112,710.75,736.89,0.00,147.40)
(12113,96.58,893.91,908.54,911.21)
(12114,971.49,811.86,828.51,863.64)
(12115,70.37,941.03,723.35,947.36)
(12116,534.30,696.37,797.42,911.36)
(12117,554.60,709.73,910.22,696.39)
(12118,541.01,844.60,879.70,992.19)
(12119,799.65,858.35,904.28,749.72)
(12120,386.44,839.36,839.21,772.47)
(12121,777.18,785.38,915.92,887.81)
(12122,845.22,224.92,943.21,933.97)
(12123,53.11,194.81,53.53,845.27)
(12124,801.93,669.40,835.97,834.96)
(12125,934.16,840.87,929.55,876.12)
(12126,435.83,812.58,688.46,745.04)
(12127,521.38,998.94,869.62,865.30)
(12128,907.59,863.46,900.29,819.35)
(12129,793.74,950.22,676.55,943.28)
(12130,582.94,762.23,555.07,954.47)
(12131,673.51,806.76,735.13,812.67)
(12132,916.23,1260.62,818.71,1024.07)
(12133,849.24,726.28,954.36,818.12)
(12134,781.97,846.69,797.50,782.48)
(12135,528.47,860.07,804.51,882.46)
(12136,554.86,791.60,707.60,383.68)
(12137,660.83,1048.22,832.11,798.37)
(12138,780.62,697.92,1112.69,934.70)
(12139,755.97,811.94,697.67,843.82)
(12140,875.93,915.43,961.58,901.50)
(12141,823.65,936.05,887.85,1048.01)
(12142,795.31,701.57,585.05,813.44)
(12143,952.25,594.96,893.54,910.10)
(12144,193.21,797.62,973.31,751.32)
(12145,583.11,850.97,833.55,837.48)
(12146,454.52,224.93,879.39,672.60)
(12147,842.41,847.75,821.13,913.30)
(12148,1016.18,748.82,790.82,848.71)
(12149,0.00,78.29,898.61,958.38)
(12150,940.81,850.29,778.41,903.30)
(12151,554.96,1048.79,929.19,947.99)
(12152,846.19,837.32,821.10,879.72)
(12153,933.09,905.17,745.63,988.53)
(12154,428.09,839.32,775.79,912.88)
(12155,767.50,721.85,952.22,953.34)
(12156,772.16,1023.74,328.34,817.19)
(12157,700.06,936.07,764.44,772.89)
(12158,823.77,705.08,828.07,834.57)
(12159,0.00,279.47,862.40,880.13)
(12160,966.44,863.67,657.25,867.73)
(12161,653.36,920.22,856.49,928.33)
(12162,702.43,781.97,840.08,865.36)
(12163,936.18,977.04,883.32,818.52)
(12164,632.04,1040.54,815.33,774.72)
(12165,922.57,872.68,953.62,839.97)
(12166,864.40,998.68,728.60,806.76)
(12167,524.97,1034.04,790.02,763.37)
(12168,601.36,865.31,1082.29,709.87)
(12169,724.44,782.43,935.29,873.89)
(12170,542.01,870.37,963.84,87.10)
(12171,618.78,858.75,832.22,851.11)
(12172,0.00,939.56,879.69,3683.00)
(12173,0.00,957.31,742.44,742.21)
(12174,822.67,889.19,721.96,821.89)
(12175,565.53,734.26,879.67,716.80)
(12176,418.42,740.44,868.41,886.47)
(12177,823.85,737.92,679.20,736.40)
(12178,547.41,757.66,790.28,675.36)
(12179,365.52,134.54,740.29,886.80)
(12180,1018.19,815.20,620.27,918.33)
(12181,520.66,121.42,1049.49,967.85)
(12182,542.02,920.22,869.57,622.02)
(12183,861.93,987.13,752.20,690.14)
(12184,13.75,1164.35,810.46,409.32)
(12185,377.65,150.79,968.69,1007.97)
(12186,778.91,891.93,879.69,1034.55)
(12187,533.97,1085.25,827.18,775.84)
(12188,806.02,804.65,846.16,741.82)
(12189,826.82,943.32,879.78,743.29)
(12190,1065.36,862.10,741.87,901.50)
(12191,565.88,860.04,836.46,859.39)
(12192,963.35,811.16,833.61,730.50)
(12193,554.67,989.59,813.94,856.05)
(12194,845.68,703.94,816.53,883.48)
(12195,814.62,981.59,1134.12,838.12)
(12196,418.56,811.95,1010.03,967.80)
(12197,771.23,966.88,776.66,854.99)
(12198,534.17,752.16,828.02,1016.29)
(12199,911.53,811.95,858.87,736.08)
(12200,661.03,948.40,995.39,730.50)
(12201,678.86,881.73,1057.26,798.65)
(12202,804.91,735.88,741.90,748.30)
(12203,521.40,183.29,744.55,897.49)
(12204,376.66,811.95,880.83,852.01)
(12205,538.73,792.76,1005.88,867.54)
(12206,418.77,718.95,727.51,810.03)
(12207,787.58,922.21,856.64,966.82)
(12208,793.76,836.38,828.31,1071.87)
(12209,804.69,907.53,1017.13,1025.18)
(12210,556.67,925.57,143.56,819.12)
(12211,897.38,1015.45,729.13,881.54)
(12212,806.06,757.47,824.17,710.77)
(12213,84.88,732.76,768.59,960.13)
(12214,861.75,782.15,908.81,859.87)
(12215,907.60,716.41,959.90,364.43)
(12216,871.62,1089.43,905.30,937.09)
(12217,275.03,1024.12,1182.45,1027.25)
(12218,95.63,514.85,829.25,741.10)
(12219,851.15,799.82,943.98,715.16)
(12220,862.46,761.79,885.30,817.75)
(12221,851.12,938.04,759.97,970.40)
(12222,939.85,790.69,811.54,903.65)
(12223,282.14,850.24,1052.91,960.31)
(12224,1068.23,760.54,1008.58,829.38)
(12225,281.79,909.50,770.62,735.79)
(12226,723.95,585.67,809.58,893.03)
(12227,943.19,958.88,801.23,742.56)
(12228,103.82,723.93,950.07,591.84)
(12229,709.71,616.94,1134.39,851.72)
(12230,54.23,615.90,742.70,908.11)
(12231,825.02,852.67,799.54,820.81)
(12232,918.70,779.08,743.04,786.64)
(12233,504.02,894.24,1076.80,761.42)
(12234,898.66,1087.35,1191.25,1010.89)
(12235,117.56,901.59,676.60,982.17)
(12236,827.24,765.38,780.79,480.23)
(12237,933.37,761.82,881.15,795.39)
(12238,867.18,933.77,702.79,731.12)
(12239,510.78,622.25,865.68,695.27)
(12240,1068.19,800.44,894.74,763.23)
(12241,1066.27,827.36,952.71,689.15)
(12242,778.86,653.58,832.69,771.96)
(12243,473.90,792.62,850.19,831.29)
(12244,819.60,1344.88,771.74,740.52)
(12245,1065.87,737.59,754.39,815.29)
(12246,359.38,790.69,780.03,914.98)
(12247,934.17,929.78,863.51,913.11)
(12248,685.90,1125.15,756.40,675.84)
(12249,898.62,928.17,896.54,856.76)
(12250,710.27,255.77,916.48,707.50)
(12251,851.41,789.59,1058.01,710.53)
(12252,832.79,843.19,997.56,808.87)
(12253,788.74,718.17,853.75,697.97)
(12254,762.62,842.85,862.22,753.86)
(12255,686.71,795.11,748.54,874.51)
(12256,719.20,971.54,817.73,741.08)
(12257,494.03,913.46,855.87,828.57)
(12258,504.04,1071.22,703.10,906.25)
(12259,354.54,922.93,846.79,804.25)
(12260,885.46,893.73,920.71,941.32)
(12261,499.05,951.45,918.47,662.07)
(12262,688.77,152.77,878.11,825.53)
(12263,872.66,863.87,838.20,799.75)
(12264,891.67,921.90,679.85,1027.93)
(12265,891.12,882.90,952.23,852.81)
(12266,498.54,762.56,789.82,816.34)
(12267,359.58,696.75,919.03,850.14)
(12268,728.58,985.00,813.28,1015.74)
(12269,340.15,562.65,885.79,784.22)
(12270,866.78,857.36,947.54,1021.50)
(12271,742.93,799.13,908.82,1000.10)
(12272,688.80,863.83,731.98,695.21)
(12273,310.27,234.64,716.18,796.82)
(12274,790.79,801.62,813.51,748.08)
(12275,54.37,803.62,853.59,988.59)
(12276,959.11,959.03,923.40,778.91)
(12277,274.20,1005.62,0.00,787.70)
(12278,891.83,782.40,799.29,747.29)
(12279,778.72,800.35,1002.81,923.15)
(12280,858.31,732.18,963.14,891.75)
(12281,929.80,915.29,819.50,975.03)
(12282,686.59,1403.58,870.20,850.26)
(12283,798.48,981.30,681.03,852.47)
(12284,851.75,929.53,0.00,649.35)
(12285,920.26,761.85,790.49,770.08)
(12286,1017.70,872.14,896.49,698.41)
(12287,367.33,711.34,827.25,851.32)
(12288,359.17,765.38,868.27,803.12)
(12289,934.17,857.95,982.96,710.88)
(12290,600.06,753.70,341.22,1011.14)
(12291,466.69,843.88,827.06,968.05)
(12292,779.16,1039.82,817.67,927.62)
(12293,833.86,783.31,975.75,1087.62)
(12294,538.53,852.91,858.35,984.09)
(12295,737.05,720.97,1006.87,817.96)
(12296,0.00,844.81,662.32,886.12)
(12297,881.07,1071.40,829.32,1003.11)
(12298,525.17,883.86,899.69,835.56)
(12299,936.17,841.82,913.84,995.03)
(12300,892.50,804.46,958.30,820.46)
(12301,314.20,811.54,744.53,858.98)
(12302,459.60,415.18,789.93,828.80)
(12303,936.27,722.60,849.23,670.29)
(12304,951.75,756.55,853.98,851.06)
(12305,903.19,877.74,842.09,791.86)
(12306,364.03,800.61,857.29,1002.37)
(12307,1028.08,1111.26,976.44,852.32)
(12308,314.71,800.53,979.96,1007.68)
(12309,302.05,963.16,1074.67,795.49)
(12310,176.52,742.45,813.47,735.94)
(12311,758.30,884.75,802.64,820.12)
(12312,902.62,796.65,843.84,959.84)
(12313,359.20,765.41,903.05,995.03)
(12314,365.19,857.50,893.73,792.64)
(12315,517.53,964.69,901.04,805.65)
(12316,0.00,0.00,55.88,0.00)
(12317,643.87,804.67,768.24,826.54)
(12318,0.00,0.00,747.82,596.83)
(12319,499.88,848.87,685.18,810.90)
(12320,892.34,845.10,1087.94,716.20)
(12321,595.25,851.27,1266.11,792.69)
(12322,500.48,852.54,530.13,824.64)
(12323,892.89,918.46,791.03,728.80)
(12324,80.74,40.38,813.11,1037.67)
(12325,918.82,794.04,879.16,753.60)
(12326,789.18,890.49,886.90,975.36)
(12327,910.05,1125.12,648.74,813.81)
(12328,709.26,720.99,817.40,929.22)
(12329,868.24,874.38,815.67,880.21)
(12330,934.02,958.86,859.78,681.61)
(12331,554.35,869.90,108.76,888.60)
(12332,797.02,656.45,668.00,728.15)
(12333,909.71,1096.52,864.00,856.56)
(12334,511.30,893.49,678.36,666.97)
(12335,802.13,815.19,764.83,771.76)
(12336,582.92,768.12,925.79,700.45)
(12337,793.68,997.88,783.69,1034.30)
(12338,974.49,877.89,866.57,912.08)
(12339,852.07,884.95,916.33,860.25)
(12340,757.85,713.29,884.26,694.13)
(12341,792.23,723.74,987.13,781.76)
(12342,897.63,762.26,510.44,769.35)
(12343,71.48,570.19,742.49,608.79)
(12344,308.48,766.65,782.13,752.13)
(12345,160.15,784.86,985.79,771.77)
(12346,737.61,712.47,826.56,803.08)
(12347,833.41,918.51,885.73,998.95)
(12348,314.21,1134.50,803.92,799.94)
(12349,900.54,1125.14,874.36,879.43)
(12350,712.65,945.48,883.23,991.59)
(12351,934.89,841.73,623.23,964.25)
(12352,940.77,958.80,878.45,786.64)
(12353,176.43,895.61,854.64,849.86)
(12354,887.41,975.75,958.81,709.73)
(12355,892.08,770.70,861.57,780.86)
(12356,930.49,853.39,994.93,823.73)
(12357,787.70,553.33,935.54,710.48)
(12358,909.70,1096.52,740.80,852.28)
(12359,435.67,1013.25,969.31,827.54)
(12360,892.21,1151.66,833.17,853.77)
(12361,849.88,615.68,997.57,746.93)
(12362,553.24,356.21,831.05,833.21)
(12363,842.98,628.39,921.05,675.84)
(12364,769.06,636.40,0.00,1002.41)
(12365,907.15,717.71,899.67,882.74)
(12366,727.05,935.51,888.31,868.32)
(12367,1083.75,811.10,921.62,849.06)
(12368,460.28,1078.11,849.93,839.20)
(12369,331.59,818.74,1060.95,709.73)
(12370,828.72,837.33,1211.01,729.12)
(12371,685.74,734.26,835.14,869.29)
(12372,117.83,667.25,961.78,655.39)
(12373,778.64,1016.34,798.55,770.08)
(12374,759.82,1056.57,884.65,985.75)
(12375,827.23,745.36,847.78,799.12)
(12376,797.05,943.28,831.90,759.99)
(12377,922.39,1136.44,883.89,934.34)
(12378,475.87,961.35,809.46,722.44)
(12379,0.00,592.45,615.09,840.67)
(12380,217.73,791.86,734.52,809.47)
(12381,777.32,0.00,722.14,952.01)
(12382,842.63,776.23,698.02,899.89)
(12383,553.52,939.90,692.52,920.40)
(12384,473.79,196.54,1011.49,764.10)
(12385,172.24,0.00,0.00,701.26)
(12386,745.13,835.55,740.57,831.49)
(12387,524.97,906.35,934.63,881.06)
(12388,84.70,129.28,789.32,816.08)
(12389,528.31,224.04,754.06,760.66)
(12390,832.83,892.32,742.20,786.12)
(12391,902.71,967.29,0.00,793.37)
(12392,655.60,926.17,1133.38,663.63)
(12393,295.52,896.55,819.79,989.71)
(12394,778.63,1026.26,840.97,890.65)
(12395,371.45,883.25,886.44,763.44)
(12396,788.86,207.16,1117.81,1002.38)
(12397,936.24,1161.82,747.91,809.95)
(12398,641.68,628.54,753.88,874.79)
(12399,999.40,729.38,877.74,741.07)
(12400,579.49,940.43,711.34,804.82)
(12401,0.00,404.82,963.56,657.33)
(12402,726.38,792.04,854.14,771.05)
(12403,1066.23,896.63,969.64,779.56)
(12404,521.25,1080.78,900.78,757.74)
(12405,727.54,765.15,0.00,12.24)
(12406,455.99,0.00,827.28,1041.00)
(12407,792.81,737.47,826.67,921.32)
(12408,320.60,584.02,796.38,725.11)
(12409,281.76,651.75,285.41,734.25)
(12410,892.93,801.68,760.36,874.03)
(12411,224.39,721.25,850.60,845.20)
(12412,363.75,0.00,988.70,927.12)
(12413,583.11,1155.52,848.85,885.12)
(12414,301.63,920.71,810.34,621.57)
(12415,54.32,563.51,978.43,936.84)
(12416,934.00,780.78,843.92,961.16)
(12417,782.22,719.95,873.24,908.63)
(12418,697.28,962.46,829.57,1002.27)
(12419,349.76,1134.50,748.96,837.95)
(12420,853.42,625.47,0.00,873.80)
(12421,582.76,812.90,757.75,895.40)
(12422,544.10,896.65,854.13,828.61)
(12423,827.96,578.54,754.47,863.03)
(12424,695.59,857.68,633.07,154.34)
(12425,875.74,748.68,971.52,913.29)
(12426,666.42,1151.63,869.61,747.18)
(12427,664.51,639.09,651.45,751.11)
(12428,160.15,541.58,789.94,1018.12)
(12429,916.55,788.92,816.49,104.59)
(12430,565.90,897.26,983.53,860.21)
(12431,783.08,763.47,991.98,639.26)
(12432,666.29,722.72,818.59,855.87)
(12433,902.69,658.29,953.01,715.66)
(12434,678.69,1018.35,689.07,744.76)
(12435,0.00,888.69,764.26,804.34)
(12436,160.19,750.20,802.35,877.80)
(12437,0.00,835.23,666.51,3763.72)
(12438,0.00,667.05,809.92,810.71)
(12439,314.23,745.04,846.95,979.66)
(12440,554.70,805.49,1045.66,716.64)
(12441,386.29,845.81,768.06,813.47)
(12442,663.94,728.19,752.08,888.48)
(12443,364.92,783.67,952.19,692.34)
(12444,257.44,800.39,768.63,772.41)
(12445,538.58,890.34,954.86,856.01)
(12446,975.24,700.78,802.63,849.16)
(12447,791.03,798.62,1017.08,861.13)
(12448,811.58,705.19,1010.64,0.00)
(12449,696.87,862.42,744.73,753.45)
(12450,832.92,782.29,1078.22,862.83)
(12451,790.39,788.41,1084.63,972.20)
(12452,386.82,1087.50,768.00,1006.42)
(12453,386.64,934.04,800.41,888.14)
(12454,644.96,778.16,796.65,776.92)
(12455,583.09,782.38,870.06,764.42)
(12456,286.83,862.53,793.42,757.59)
(12457,1018.16,745.67,875.10,916.09)
(12458,302.01,754.29,757.03,883.74)
(12459,579.36,837.62,1176.80,1032.31)
(12460,833.88,706.14,792.98,745.80)
(12461,916.50,978.04,821.84,950.52)
(12462,200.02,882.48,864.87,907.46)
(12463,500.46,737.56,800.53,699.46)
(12464,432.86,778.58,780.35,714.10)
(12465,364.22,884.56,903.41,710.16)
(12466,553.37,759.90,899.63,892.40)
(12467,217.55,404.72,1092.60,550.89)
(12468,650.48,876.58,946.16,999.58)
(12469,477.60,691.74,1070.69,986.27)
(12470,777.41,970.37,798.36,688.47)
(12471,776.82,288.52,1058.88,795.89)
(12472,974.35,685.47,920.04,875.53)
(12473,776.79,615.66,827.07,675.84)
(12474,796.77,811.64,835.88,841.28)
(12475,746.47,868.15,810.09,865.25)
(12476,501.02,977.96,1047.86,793.26)
(12477,890.54,990.05,796.38,929.12)
(12478,918.83,956.56,795.44,702.23)
(12479,1016.16,914.02,745.99,917.14)
(12480,583.23,769.17,669.76,834.78)
(12481,374.67,1046.07,774.30,987.28)
(12482,741.98,816.59,944.65,859.83)
(12483,790.43,762.23,821.85,1467.12)
(12484,0.00,811.13,762.84,735.95)
(12485,710.84,863.56,707.49,890.22)
(12486,762.29,651.20,741.58,835.15)
(12487,783.10,801.55,922.22,722.06)
(12488,885.53,770.94,918.01,792.87)
(12489,1065.99,752.09,1049.87,810.23)
(12490,54.27,0.00,0.00,0.00)
(12491,501.25,815.32,858.72,901.43)
(12492,790.75,704.46,23.35,780.71)
(12493,845.95,780.99,806.52,992.81)
(12494,712.34,994.45,950.02,792.22)
(12495,776.36,663.89,781.63,833.15)
(12496,1016.02,1026.84,904.84,846.45)
(12497,736.47,826.15,755.30,1003.06)
(12498,373.02,991.86,824.69,895.43)
(12499,1028.10,1111.28,786.31,866.19)
(12500,748.93,887.79,799.56,724.66)
(12501,832.54,738.43,812.05,883.42)
(12502,364.99,998.16,796.36,806.22)
(12503,522.15,741.31,851.06,815.24)
(12504,554.84,745.55,866.75,856.19)
(12505,909.18,882.39,960.03,675.84)
(12506,365.08,951.62,683.31,826.40)
(12507,843.52,1155.41,827.14,845.42)
(12508,974.50,685.17,796.73,819.38)
(12509,934.08,964.08,924.75,945.79)
(12510,686.67,841.87,633.53,721.46)
(12511,804.17,806.48,947.74,780.43)
(12512,1082.97,798.37,703.22,1022.49)
(12513,1039.97,899.74,834.64,792.46)
(12514,778.98,686.19,723.96,957.95)
(12515,544.15,890.09,674.49,935.92)
(12516,803.79,902.04,887.51,824.90)
(12517,0.00,40.26,874.66,845.44)
(12518,726.76,796.55,833.58,964.21)
(12519,661.46,760.36,729.96,919.50)
(12520,744.50,819.02,776.41,813.21)
(12521,407.71,899.60,912.12,987.00)
(12522,725.44,862.21,855.26,756.90)
(12523,393.40,77.23,817.81,675.86)
(12524,447.56,817.61,970.93,773.44)
(12525,865.73,720.10,910.20,940.77)
(12526,824.00,912.26,869.78,758.42)
(12527,726.53,645.81,793.17,922.69)
(12528,851.50,997.29,771.91,709.13)
(12529,777.42,592.25,842.09,435.54)
(12530,93.40,891.94,1061.01,697.79)
(12531,722.32,735.85,1075.12,718.47)
(12532,918.92,601.37,863.69,1016.27)
(12533,663.48,738.30,907.59,816.57)
(12534,736.85,878.00,945.87,847.49)
(12535,956.28,1148.17,896.34,899.38)
(12536,725.58,0.00,933.88,804.06)
(12537,1016.12,866.08,847.43,967.81)
(12538,759.88,825.21,843.86,890.65)
(12539,641.17,765.78,709.08,962.73)
(12540,122.06,719.13,850.24,865.55)
(12541,514.58,867.87,773.39,731.42)
(12542,925.79,863.79,796.39,851.63)
(12543,440.52,1064.90,702.74,712.16)
(12544,500.51,1015.97,980.95,991.17)
(12545,891.93,898.51,947.07,821.71)
(12546,851.39,806.47,1143.30,652.55)
(12547,275.22,806.30,1052.26,724.82)
(12548,173.30,722.81,786.13,741.09)
(12549,725.97,1098.36,809.19,792.60)
(12550,858.61,846.31,798.34,833.69)
(12551,500.75,855.26,658.90,1046.53)
(12552,697.18,628.30,1006.68,741.08)
(12553,0.00,615.68,850.96,742.12)
(12554,495.47,700.35,805.82,785.09)
(12555,861.86,678.01,933.99,684.94)
(12556,779.42,739.15,852.07,1051.49)
(12557,788.81,767.50,772.70,741.10)
(12558,172.87,712.25,772.78,804.05)
(12559,641.61,917.31,887.96,806.97)
(12560,907.92,712.76,716.17,922.73)
(12561,712.66,945.48,848.96,841.73)
(12562,723.35,-5.91,889.52,849.47)
(12563,54.39,294.71,816.45,802.55)
(12564,805.91,737.11,730.06,895.12)
(12565,963.68,904.60,847.27,966.94)
(12566,85.73,103.27,766.46,929.94)
(12567,833.79,797.70,845.10,789.04)
(12568,800.96,843.85,930.50,782.17)
(12569,756.06,702.84,903.53,648.97)
(12570,936.16,624.34,836.05,813.95)
(12571,0.00,782.13,678.03,1023.56)
(12572,564.66,0.00,604.42,772.34)
(12573,706.19,718.54,1040.75,747.68)
(12574,892.31,830.11,770.99,487.40)
(12575,776.37,663.90,764.80,811.55)
(12576,896.83,567.82,822.01,805.43)
(12577,1068.32,570.20,796.00,760.72)
(12578,192.15,802.09,631.65,850.05)
(12579,331.42,802.65,902.34,689.49)
(12580,849.27,844.88,1117.77,912.00)
(12581,779.03,1046.81,877.82,782.27)
(12582,827.71,235.48,799.02,900.19)
(12583,768.79,1104.79,838.11,822.10)
(12584,936.13,99.52,596.72,676.81)
(12585,521.39,871.26,976.79,817.81)
(12586,956.28,860.73,875.24,769.16)
(12587,525.23,558.45,947.07,833.73)
(12588,778.72,1380.19,830.93,881.16)
(12589,774.39,885.93,870.55,679.74)
(12590,0.00,794.97,779.36,1105.30)
(12591,392.48,1092.59,762.04,905.65)
(12592,778.19,862.17,838.73,894.54)
(12593,905.05,775.98,601.37,751.35)
(12594,890.46,857.87,819.30,874.52)
(12595,710.10,878.40,806.47,954.39)
(12596,934.33,911.57,363.80,897.04)
(12597,774.19,796.56,893.16,845.59)
(12598,525.18,689.20,875.19,811.73)
(12599,891.79,909.83,1019.80,958.24)
(12600,215.26,819.46,930.36,946.61)
(12601,660.91,905.36,863.25,897.55)
(12602,851.37,789.57,858.71,942.83)
(12603,907.89,672.69,905.75,717.62)
(12604,275.07,1037.60,735.05,430.60)
(12605,861.49,0.00,902.97,895.20)
(12606,530.74,795.69,997.56,811.18)
(12607,749.42,865.38,863.12,955.69)
(12608,121.60,927.34,982.11,1166.59)
(12609,0.00,841.50,914.64,859.98)
(12610,354.54,1134.50,884.42,835.32)
(12611,761.96,1134.49,984.06,882.75)
(12612,973.57,820.88,1020.18,998.60)
(12613,1065.66,685.30,826.05,787.74)
(12614,742.66,785.83,785.77,951.46)
(12615,939.85,932.10,1169.62,901.73)
(12616,789.80,666.36,1011.15,967.48)
(12617,386.53,803.80,838.22,764.38)
(12618,922.62,852.29,825.75,1002.40)
(12619,774.17,923.71,991.25,898.94)
(12620,475.44,700.45,934.75,757.16)
(12621,804.85,880.13,807.92,785.44)
(12622,756.39,814.99,781.46,787.12)
(12623,808.57,746.81,854.66,756.06)
(12624,1028.09,1111.27,911.32,823.73)
(12625,729.86,412.68,902.91,946.39)
(12626,934.61,1020.67,913.84,927.96)
(12627,500.50,1133.54,973.35,1008.73)
(12628,817.33,719.13,783.46,764.41)
(12629,874.88,795.21,783.35,842.80)
(12630,503.96,1164.13,795.76,695.07)
(12631,452.34,894.48,775.53,760.93)
(12632,851.51,998.09,811.48,738.61)
(12633,173.65,712.49,872.84,816.05)
(12634,906.77,0.00,260.25,788.57)
(12635,520.49,944.87,121.13,832.72)
(12636,1028.08,1111.27,911.31,823.72)
(12637,1028.09,841.94,802.08,710.16)
(12638,0.00,23.48,799.77,739.29)
(12639,933.07,856.68,913.62,776.77)
(12640,904.88,856.68,1024.13,783.78)
(12641,80.55,757.71,1060.03,537.30)
