  Drive_bh,income,outcome,profit
12831,1157.93,240.1,917.83
12832,983.51,246.57,736.93
12833,968,188.18,779.82
12834,1004.81,213.04,791.77
12835,872.69,182.63,690.05
12836,1116.02,258.48,857.54
12837,759.88,185.77,574.12
12838,980.28,212.05,768.23
12839,1079.33,303.89,775.45
12840,653.05,120.68,532.37
12841,815.57,210.11,605.46
12842,1339.66,310.19,1029.47
12843,466.42,133.92,332.5
average  692.66,,,
hour  0 - 1 ,254761.27,106649.09,148112.18
hour  1 - 2 ,403296.78,77393.19,325903.59
hour  2 - 3 ,317680.24,46044.82,271635.43
hour  3 - 4 ,164100.26,24378.36,139721.9
hour  4 - 5 ,108195.38,18943.42,89251.96
hour  5 - 6 ,240207.29,54562.76,185644.53
hour  6 - 7 ,648123.14,108609.05,539514.09
hour  7 - 8 ,1080777.53,109344.62,971432.91
hour  8 - 9 ,1502061.65,112145.97,1389915.68
hour  9 - 10 ,2380971.32,134808.48,2246162.85
hour  10 - 11 ,2991643.91,136462.57,2855181.34
hour  11 - 12 ,3434482.99,134671.1,3299811.89
hour  12 - 13 ,3753830.04,126353.22,3627476.82
hour  13 - 14 ,4685675.71,127281.53,4558394.18
hour  14 - 15 ,5281438.6,130820.39,5150618.22
hour  15 - 16 ,5576501.08,129314.25,5447186.83
hour  16 - 17 ,5780336.22,127977.42,5652358.8
hour  17 - 18 ,5679835,115395.52,5564439.49
hour  18 - 19 ,6204956.03,109021.64,6095934.39
hour  19 - 20 ,7759741.42,129366.08,7630375.34
hour  20 - 21 ,8374997.63,137793.08,8237204.55
hour  21 - 22 ,8940278.25,143683.17,8796595.09
hour  22 - 23 ,9193399.1,141948.17,9051450.93
hour  23 - 24 ,8123926.81,126589.54,7997337.27
